MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,UNIT,UNIT_MULT
QLF15C03,M,Y_GE65,2004Q4,71.0,A,F,NR,3
QLF15C03,F,Y_GE65,2004Q4,38.3,U,F,NR,3
QLF15C03,T,Y15-64,2005Q1,27042.1,A,F,NR,3
QLF15C03,M,Y15-64,2005Q1,14344.0,A,F,NR,3
QLF15C03,F,Y15-64,2005Q1,12698.1,A,F,NR,3
QLF15C03,T,Y15-19,2005Q1,522.0,A,F,NR,3
QLF15C03,M,Y15-19,2005Q1,346.4,A,F,NR,3
QLF15C03,F,Y15-19,2005Q1,175.6,A,F,NR,3
QLF15C03,T,Y15-24,2005Q1,2721.4,A,F,NR,3
QLF15C03,M,Y15-24,2005Q1,1526.8,A,F,NR,3
QLF15C03,F,Y15-24,2005Q1,1194.7,A,F,NR,3
QLF15C03,T,Y15-39,2005Q1,13355.8,A,F,NR,3
QLF15C03,M,Y15-39,2005Q1,7186.6,A,F,NR,3
QLF15C03,F,Y15-39,2005Q1,6169.1,A,F,NR,3
QLF15C03,T,Y15-59,2005Q1,26667.6,A,F,NR,3
QLF15C03,M,Y15-59,2005Q1,14158.1,A,F,NR,3
QLF15C03,F,Y15-59,2005Q1,12509.5,A,F,NR,3
QLF15C03,T,Y15-74,2005Q1,27139.8,A,F,NR,3
QLF15C03,M,Y15-74,2005Q1,14402.8,A,F,NR,3
QLF15C03,F,Y15-74,2005Q1,12737.0,A,F,NR,3
QLF15C03,T,Y20-24,2005Q1,2199.4,A,F,NR,3
QLF15C03,M,Y20-24,2005Q1,1180.4,A,F,NR,3
QLF15C03,F,Y20-24,2005Q1,1019.0,A,F,NR,3
QLF15C03,T,Y20-64,2005Q1,26520.1,A,F,NR,3
QLF15C03,M,Y20-64,2005Q1,13997.6,A,F,NR,3
QLF15C03,F,Y20-64,2005Q1,12522.5,A,F,NR,3
QLF15C03,T,Y25-29,2005Q1,3145.7,A,F,NR,3
QLF15C03,M,Y25-29,2005Q1,1662.0,A,F,NR,3
QLF15C03,F,Y25-29,2005Q1,1483.8,A,F,NR,3
QLF15C03,T,Y25-49,2005Q1,18214.1,A,F,NR,3
QLF15C03,M,Y25-49,2005Q1,9609.6,A,F,NR,3
QLF15C03,F,Y25-49,2005Q1,8604.5,A,F,NR,3
QLF15C03,T,Y25-54,2005Q1,21653.9,A,F,NR,3
QLF15C03,M,Y25-54,2005Q1,11420.3,A,F,NR,3
QLF15C03,F,Y25-54,2005Q1,10233.6,A,F,NR,3
QLF15C03,T,Y25-59,2005Q1,23946.1,A,F,NR,3
QLF15C03,M,Y25-59,2005Q1,12631.3,A,F,NR,3
QLF15C03,F,Y25-59,2005Q1,11314.8,A,F,NR,3
QLF15C03,T,Y25-64,2005Q1,24320.7,A,F,NR,3
QLF15C03,M,Y25-64,2005Q1,12817.2,A,F,NR,3
QLF15C03,F,Y25-64,2005Q1,11503.5,A,F,NR,3
QLF15C03,T,Y25-74,2005Q1,24418.4,A,F,NR,3
QLF15C03,M,Y25-74,2005Q1,12876.1,A,F,NR,3
QLF15C03,F,Y25-74,2005Q1,11542.3,A,F,NR,3
QLF15C03,T,Y30-34,2005Q1,3694.4,A,F,NR,3
QLF15C03,M,Y30-34,2005Q1,1982.2,A,F,NR,3
QLF15C03,F,Y30-34,2005Q1,1712.2,A,F,NR,3
QLF15C03,T,Y35-39,2005Q1,3794.2,A,F,NR,3
QLF15C03,M,Y35-39,2005Q1,2015.7,A,F,NR,3
QLF15C03,F,Y35-39,2005Q1,1778.5,A,F,NR,3
QLF15C03,T,Y40-44,2005Q1,3869.2,A,F,NR,3
QLF15C03,M,Y40-44,2005Q1,2019.6,A,F,NR,3
QLF15C03,F,Y40-44,2005Q1,1849.5,A,F,NR,3
QLF15C03,T,Y40-59,2005Q1,13311.8,A,F,NR,3
QLF15C03,M,Y40-59,2005Q1,6971.4,A,F,NR,3
QLF15C03,F,Y40-59,2005Q1,6340.4,A,F,NR,3
QLF15C03,T,Y40-64,2005Q1,13686.3,A,F,NR,3
QLF15C03,M,Y40-64,2005Q1,7157.3,A,F,NR,3
QLF15C03,F,Y40-64,2005Q1,6529.0,A,F,NR,3
QLF15C03,T,Y45-49,2005Q1,3710.6,A,F,NR,3
QLF15C03,M,Y45-49,2005Q1,1930.1,A,F,NR,3
QLF15C03,F,Y45-49,2005Q1,1780.6,A,F,NR,3
QLF15C03,T,Y50-54,2005Q1,3439.8,A,F,NR,3
QLF15C03,M,Y50-54,2005Q1,1810.7,A,F,NR,3
QLF15C03,F,Y50-54,2005Q1,1629.1,A,F,NR,3
QLF15C03,T,Y50-59,2005Q1,5732.0,A,F,NR,3
QLF15C03,M,Y50-59,2005Q1,3021.7,A,F,NR,3
QLF15C03,F,Y50-59,2005Q1,2710.3,A,F,NR,3
QLF15C03,T,Y50-64,2005Q1,6106.6,A,F,NR,3
QLF15C03,M,Y50-64,2005Q1,3207.6,A,F,NR,3
QLF15C03,F,Y50-64,2005Q1,2898.9,A,F,NR,3
QLF15C03,T,Y50-74,2005Q1,6204.3,A,F,NR,3
QLF15C03,M,Y50-74,2005Q1,3266.5,A,F,NR,3
QLF15C03,F,Y50-74,2005Q1,2937.8,A,F,NR,3
QLF15C03,T,Y55-59,2005Q1,2292.2,A,F,NR,3
QLF15C03,M,Y55-59,2005Q1,1211.0,A,F,NR,3
QLF15C03,F,Y55-59,2005Q1,1081.2,A,F,NR,3
QLF15C03,T,Y55-64,2005Q1,2666.8,A,F,NR,3
QLF15C03,M,Y55-64,2005Q1,1396.9,A,F,NR,3
QLF15C03,F,Y55-64,2005Q1,1269.9,A,F,NR,3
QLF15C03,T,Y60-64,2005Q1,374.5,A,F,NR,3
QLF15C03,M,Y60-64,2005Q1,185.9,A,F,NR,3
QLF15C03,F,Y60-64,2005Q1,188.6,A,F,NR,3
QLF15C03,T,Y65-69,2005Q1,69.2,U,F,NR,3
QLF15C03,M,Y65-69,2005Q1,38.8,U,F,NR,3
QLF15C03,T,Y65-74,2005Q1,97.7,A,F,NR,3
QLF15C03,M,Y65-74,2005Q1,58.9,U,F,NR,3
QLF15C03,F,Y65-74,2005Q1,38.9,U,F,NR,3
QLF15C03,T,Y_GE15,2005Q1,27150.3,A,F,NR,3
QLF15C03,M,Y_GE15,2005Q1,14411.3,A,F,NR,3
QLF15C03,F,Y_GE15,2005Q1,12739.0,A,F,NR,3
QLF15C03,T,Y_GE25,2005Q1,24428.8,A,F,NR,3
QLF15C03,M,Y_GE25,2005Q1,12884.5,A,F,NR,3
QLF15C03,F,Y_GE25,2005Q1,11544.3,A,F,NR,3
QLF15C03,T,Y_GE50,2005Q1,6214.7,A,F,NR,3
QLF15C03,M,Y_GE50,2005Q1,3274.9,A,F,NR,3
QLF15C03,F,Y_GE50,2005Q1,2939.8,A,F,NR,3
QLF15C03,T,Y_GE65,2005Q1,108.2,A,F,NR,3
QLF15C03,M,Y_GE65,2005Q1,67.3,U,F,NR,3
QLF15C03,F,Y_GE65,2005Q1,40.8,U,F,NR,3
QLF15C03,T,Y15-64,2005Q2,27164.9,A,F,NR,3
QLF15C03,M,Y15-64,2005Q2,14401.8,A,F,NR,3
QLF15C03,F,Y15-64,2005Q2,12763.1,A,F,NR,3
QLF15C03,T,Y15-19,2005Q2,569.7,A,F,NR,3
QLF15C03,M,Y15-19,2005Q2,350.8,A,F,NR,3
QLF15C03,F,Y15-19,2005Q2,218.9,A,F,NR,3
QLF15C03,T,Y15-24,2005Q2,2842.8,A,F,NR,3
QLF15C03,M,Y15-24,2005Q2,1561.3,A,F,NR,3
QLF15C03,F,Y15-24,2005Q2,1281.5,A,F,NR,3
QLF15C03,T,Y15-39,2005Q2,13456.8,A,F,NR,3
QLF15C03,M,Y15-39,2005Q2,7224.0,A,F,NR,3
QLF15C03,F,Y15-39,2005Q2,6232.8,A,F,NR,3
QLF15C03,T,Y15-59,2005Q2,26766.8,A,F,NR,3
QLF15C03,M,Y15-59,2005Q2,14198.7,A,F,NR,3
QLF15C03,F,Y15-59,2005Q2,12568.1,A,F,NR,3
QLF15C03,T,Y15-74,2005Q2,27276.8,A,F,NR,3
QLF15C03,M,Y15-74,2005Q2,14467.3,A,F,NR,3
QLF15C03,F,Y15-74,2005Q2,12809.5,A,F,NR,3
QLF15C03,T,Y20-24,2005Q2,2273.1,A,F,NR,3
QLF15C03,M,Y20-24,2005Q2,1210.5,A,F,NR,3
QLF15C03,F,Y20-24,2005Q2,1062.6,A,F,NR,3
QLF15C03,T,Y20-64,2005Q2,26595.2,A,F,NR,3
QLF15C03,M,Y20-64,2005Q2,14050.9,A,F,NR,3
QLF15C03,F,Y20-64,2005Q2,12544.3,A,F,NR,3
QLF15C03,T,Y25-29,2005Q2,3169.3,A,F,NR,3
QLF15C03,M,Y25-29,2005Q2,1676.3,A,F,NR,3
QLF15C03,F,Y25-29,2005Q2,1493.0,A,F,NR,3
QLF15C03,T,Y25-49,2005Q2,18176.9,A,F,NR,3
QLF15C03,M,Y25-49,2005Q2,9612.3,A,F,NR,3
QLF15C03,F,Y25-49,2005Q2,8564.6,A,F,NR,3
QLF15C03,T,Y25-54,2005Q2,21593.3,A,F,NR,3
QLF15C03,M,Y25-54,2005Q2,11420.0,A,F,NR,3
QLF15C03,F,Y25-54,2005Q2,10173.3,A,F,NR,3
QLF15C03,T,Y25-59,2005Q2,23924.0,A,F,NR,3
QLF15C03,M,Y25-59,2005Q2,12637.4,A,F,NR,3
QLF15C03,F,Y25-59,2005Q2,11286.6,A,F,NR,3
QLF15C03,T,Y25-64,2005Q2,24322.1,A,F,NR,3
QLF15C03,M,Y25-64,2005Q2,12840.5,A,F,NR,3
QLF15C03,F,Y25-64,2005Q2,11481.6,A,F,NR,3
QLF15C03,T,Y25-74,2005Q2,24434.0,A,F,NR,3
QLF15C03,M,Y25-74,2005Q2,12906.0,A,F,NR,3
QLF15C03,F,Y25-74,2005Q2,11528.0,A,F,NR,3
QLF15C03,T,Y30-34,2005Q2,3687.2,A,F,NR,3
QLF15C03,M,Y30-34,2005Q2,1989.7,A,F,NR,3
QLF15C03,F,Y30-34,2005Q2,1697.5,A,F,NR,3
QLF15C03,T,Y35-39,2005Q2,3757.6,A,F,NR,3
QLF15C03,M,Y35-39,2005Q2,1996.7,A,F,NR,3
QLF15C03,F,Y35-39,2005Q2,1760.9,A,F,NR,3
QLF15C03,T,Y40-44,2005Q2,3845.3,A,F,NR,3
QLF15C03,M,Y40-44,2005Q2,2016.7,A,F,NR,3
QLF15C03,F,Y40-44,2005Q2,1828.6,A,F,NR,3
QLF15C03,T,Y40-59,2005Q2,13310.0,A,F,NR,3
QLF15C03,M,Y40-59,2005Q2,6974.7,A,F,NR,3
QLF15C03,F,Y40-59,2005Q2,6335.3,A,F,NR,3
QLF15C03,T,Y40-64,2005Q2,13708.0,A,F,NR,3
QLF15C03,M,Y40-64,2005Q2,7177.8,A,F,NR,3
QLF15C03,F,Y40-64,2005Q2,6530.3,A,F,NR,3
QLF15C03,T,Y45-49,2005Q2,3717.6,A,F,NR,3
QLF15C03,M,Y45-49,2005Q2,1932.9,A,F,NR,3
QLF15C03,F,Y45-49,2005Q2,1784.6,A,F,NR,3
QLF15C03,T,Y50-54,2005Q2,3416.4,A,F,NR,3
QLF15C03,M,Y50-54,2005Q2,1807.6,A,F,NR,3
QLF15C03,F,Y50-54,2005Q2,1608.8,A,F,NR,3
QLF15C03,T,Y50-59,2005Q2,5747.1,A,F,NR,3
QLF15C03,M,Y50-59,2005Q2,3025.1,A,F,NR,3
QLF15C03,F,Y50-59,2005Q2,2722.1,A,F,NR,3
QLF15C03,T,Y50-64,2005Q2,6145.2,A,F,NR,3
QLF15C03,M,Y50-64,2005Q2,3228.1,A,F,NR,3
QLF15C03,F,Y50-64,2005Q2,2917.1,A,F,NR,3
QLF15C03,T,Y50-74,2005Q2,6257.1,A,F,NR,3
QLF15C03,M,Y50-74,2005Q2,3293.6,A,F,NR,3
QLF15C03,F,Y50-74,2005Q2,2963.4,A,F,NR,3
QLF15C03,T,Y55-59,2005Q2,2330.8,A,F,NR,3
QLF15C03,M,Y55-59,2005Q2,1217.5,A,F,NR,3
QLF15C03,F,Y55-59,2005Q2,1113.3,A,F,NR,3
QLF15C03,T,Y55-64,2005Q2,2728.8,A,F,NR,3
QLF15C03,M,Y55-64,2005Q2,1420.5,A,F,NR,3
QLF15C03,F,Y55-64,2005Q2,1308.3,A,F,NR,3
QLF15C03,T,Y60-64,2005Q2,398.0,A,F,NR,3
QLF15C03,M,Y60-64,2005Q2,203.1,A,F,NR,3
QLF15C03,F,Y60-64,2005Q2,195.0,A,F,NR,3
QLF15C03,T,Y65-69,2005Q2,77.3,A,F,NR,3
QLF15C03,M,Y65-69,2005Q2,39.9,U,F,NR,3
QLF15C03,F,Y65-69,2005Q2,37.5,U,F,NR,3
QLF15C03,T,Y65-74,2005Q2,111.9,A,F,NR,3
QLF15C03,M,Y65-74,2005Q2,65.5,U,F,NR,3
QLF15C03,F,Y65-74,2005Q2,46.4,U,F,NR,3
QLF15C03,T,Y_GE15,2005Q2,27286.6,A,F,NR,3
QLF15C03,M,Y_GE15,2005Q2,14474.0,A,F,NR,3
QLF15C03,F,Y_GE15,2005Q2,12812.7,A,F,NR,3
QLF15C03,T,Y_GE25,2005Q2,24443.9,A,F,NR,3
QLF15C03,M,Y_GE25,2005Q2,12912.7,A,F,NR,3
QLF15C03,F,Y_GE25,2005Q2,11531.2,A,F,NR,3
QLF15C03,T,Y_GE50,2005Q2,6266.9,A,F,NR,3
QLF15C03,M,Y_GE50,2005Q2,3300.3,A,F,NR,3
QLF15C03,F,Y_GE50,2005Q2,2966.6,A,F,NR,3
QLF15C03,T,Y_GE65,2005Q2,121.8,A,F,NR,3
QLF15C03,M,Y_GE65,2005Q2,72.2,A,F,NR,3
QLF15C03,F,Y_GE65,2005Q2,49.6,U,F,NR,3
QLF15C03,T,Y15-64,2005Q3,27321.0,A,F,NR,3
QLF15C03,M,Y15-64,2005Q3,14502.5,A,F,NR,3
QLF15C03,F,Y15-64,2005Q3,12818.5,A,F,NR,3
QLF15C03,T,Y15-19,2005Q3,695.2,A,F,NR,3
QLF15C03,M,Y15-19,2005Q3,419.8,A,F,NR,3
QLF15C03,F,Y15-19,2005Q3,275.3,A,F,NR,3
QLF15C03,T,Y15-24,2005Q3,3086.6,A,F,NR,3
QLF15C03,M,Y15-24,2005Q3,1689.2,A,F,NR,3
QLF15C03,F,Y15-24,2005Q3,1397.4,A,F,NR,3
QLF15C03,T,Y15-39,2005Q3,13662.8,A,F,NR,3
QLF15C03,M,Y15-39,2005Q3,7339.2,A,F,NR,3
QLF15C03,F,Y15-39,2005Q3,6323.6,A,F,NR,3
QLF15C03,T,Y15-59,2005Q3,26920.3,A,F,NR,3
QLF15C03,M,Y15-59,2005Q3,14296.5,A,F,NR,3
QLF15C03,F,Y15-59,2005Q3,12623.9,A,F,NR,3
QLF15C03,T,Y15-74,2005Q3,27417.2,A,F,NR,3
QLF15C03,M,Y15-74,2005Q3,14555.0,A,F,NR,3
QLF15C03,F,Y15-74,2005Q3,12862.2,A,F,NR,3
QLF15C03,T,Y20-24,2005Q3,2391.4,A,F,NR,3
QLF15C03,M,Y20-24,2005Q3,1269.3,A,F,NR,3
QLF15C03,F,Y20-24,2005Q3,1122.1,A,F,NR,3
QLF15C03,T,Y20-64,2005Q3,26625.8,A,F,NR,3
QLF15C03,M,Y20-64,2005Q3,14082.6,A,F,NR,3
QLF15C03,F,Y20-64,2005Q3,12543.2,A,F,NR,3
QLF15C03,T,Y25-29,2005Q3,3187.1,A,F,NR,3
QLF15C03,M,Y25-29,2005Q3,1690.1,A,F,NR,3
QLF15C03,F,Y25-29,2005Q3,1496.9,A,F,NR,3
QLF15C03,T,Y25-49,2005Q3,18149.3,A,F,NR,3
QLF15C03,M,Y25-49,2005Q3,9612.9,A,F,NR,3
QLF15C03,F,Y25-49,2005Q3,8536.4,A,F,NR,3
QLF15C03,T,Y25-54,2005Q3,21539.7,A,F,NR,3
QLF15C03,M,Y25-54,2005Q3,11397.7,A,F,NR,3
QLF15C03,F,Y25-54,2005Q3,10142.0,A,F,NR,3
QLF15C03,T,Y25-59,2005Q3,23833.7,A,F,NR,3
QLF15C03,M,Y25-59,2005Q3,12607.3,A,F,NR,3
QLF15C03,F,Y25-59,2005Q3,11226.4,A,F,NR,3
QLF15C03,T,Y25-64,2005Q3,24234.4,A,F,NR,3
QLF15C03,M,Y25-64,2005Q3,12813.3,A,F,NR,3
QLF15C03,F,Y25-64,2005Q3,11421.1,A,F,NR,3
QLF15C03,T,Y25-74,2005Q3,24330.6,A,F,NR,3
QLF15C03,M,Y25-74,2005Q3,12865.8,A,F,NR,3
QLF15C03,F,Y25-74,2005Q3,11464.7,A,F,NR,3
QLF15C03,T,Y30-34,2005Q3,3644.2,A,F,NR,3
QLF15C03,M,Y30-34,2005Q3,1963.7,A,F,NR,3
QLF15C03,F,Y30-34,2005Q3,1680.5,A,F,NR,3
QLF15C03,T,Y35-39,2005Q3,3745.0,A,F,NR,3
QLF15C03,M,Y35-39,2005Q3,1996.2,A,F,NR,3
QLF15C03,F,Y35-39,2005Q3,1748.7,A,F,NR,3
QLF15C03,T,Y40-44,2005Q3,3826.1,A,F,NR,3
QLF15C03,M,Y40-44,2005Q3,2019.3,A,F,NR,3
QLF15C03,F,Y40-44,2005Q3,1806.7,A,F,NR,3
QLF15C03,T,Y40-59,2005Q3,13257.5,A,F,NR,3
QLF15C03,M,Y40-59,2005Q3,6957.3,A,F,NR,3
QLF15C03,F,Y40-59,2005Q3,6300.3,A,F,NR,3
QLF15C03,T,Y40-64,2005Q3,13658.2,A,F,NR,3
QLF15C03,M,Y40-64,2005Q3,7163.2,A,F,NR,3
QLF15C03,F,Y40-64,2005Q3,6494.9,A,F,NR,3
QLF15C03,T,Y45-49,2005Q3,3747.0,A,F,NR,3
QLF15C03,M,Y45-49,2005Q3,1943.5,A,F,NR,3
QLF15C03,F,Y45-49,2005Q3,1803.5,A,F,NR,3
QLF15C03,T,Y50-54,2005Q3,3390.4,A,F,NR,3
QLF15C03,M,Y50-54,2005Q3,1784.8,A,F,NR,3
QLF15C03,F,Y50-54,2005Q3,1605.6,A,F,NR,3
QLF15C03,T,Y50-59,2005Q3,5684.5,A,F,NR,3
QLF15C03,M,Y50-59,2005Q3,2994.4,A,F,NR,3
QLF15C03,F,Y50-59,2005Q3,2690.0,A,F,NR,3
QLF15C03,T,Y50-64,2005Q3,6085.1,A,F,NR,3
QLF15C03,M,Y50-64,2005Q3,3200.4,A,F,NR,3
QLF15C03,F,Y50-64,2005Q3,2884.7,A,F,NR,3
QLF15C03,T,Y50-74,2005Q3,6181.3,A,F,NR,3
QLF15C03,M,Y50-74,2005Q3,3252.9,A,F,NR,3
QLF15C03,F,Y50-74,2005Q3,2928.3,A,F,NR,3
QLF15C03,T,Y55-59,2005Q3,2294.0,A,F,NR,3
QLF15C03,M,Y55-59,2005Q3,1209.6,A,F,NR,3
QLF15C03,F,Y55-59,2005Q3,1084.4,A,F,NR,3
QLF15C03,T,Y55-64,2005Q3,2694.7,A,F,NR,3
QLF15C03,M,Y55-64,2005Q3,1415.6,A,F,NR,3
QLF15C03,F,Y55-64,2005Q3,1279.1,A,F,NR,3
QLF15C03,T,Y60-64,2005Q3,400.7,A,F,NR,3
QLF15C03,M,Y60-64,2005Q3,206.0,A,F,NR,3
QLF15C03,F,Y60-64,2005Q3,194.7,A,F,NR,3
QLF15C03,T,Y65-69,2005Q3,70.7,A,F,NR,3
QLF15C03,M,Y65-69,2005Q3,38.0,U,F,NR,3
QLF15C03,T,Y65-74,2005Q3,96.2,A,F,NR,3
QLF15C03,M,Y65-74,2005Q3,52.5,U,F,NR,3
QLF15C03,F,Y65-74,2005Q3,43.6,U,F,NR,3
QLF15C03,T,Y_GE15,2005Q3,27428.3,A,F,NR,3
QLF15C03,M,Y_GE15,2005Q3,14563.1,A,F,NR,3
QLF15C03,F,Y_GE15,2005Q3,12865.2,A,F,NR,3
QLF15C03,T,Y_GE25,2005Q3,24341.7,A,F,NR,3
QLF15C03,M,Y_GE25,2005Q3,12873.9,A,F,NR,3
QLF15C03,F,Y_GE25,2005Q3,11467.8,A,F,NR,3
QLF15C03,T,Y_GE50,2005Q3,6192.4,A,F,NR,3
QLF15C03,M,Y_GE50,2005Q3,3261.0,A,F,NR,3
QLF15C03,F,Y_GE50,2005Q3,2931.4,A,F,NR,3
QLF15C03,T,Y_GE65,2005Q3,107.3,A,F,NR,3
QLF15C03,M,Y_GE65,2005Q3,60.6,U,F,NR,3
QLF15C03,F,Y_GE65,2005Q3,46.7,U,F,NR,3
QLF15C03,T,Y15-64,2005Q4,27240.7,A,F,NR,3
QLF15C03,M,Y15-64,2005Q4,14451.6,A,F,NR,3
QLF15C03,F,Y15-64,2005Q4,12789.0,A,F,NR,3
QLF15C03,T,Y15-19,2005Q4,604.1,A,F,NR,3
QLF15C03,M,Y15-19,2005Q4,389.3,A,F,NR,3
QLF15C03,F,Y15-19,2005Q4,214.8,A,F,NR,3
QLF15C03,T,Y15-24,2005Q4,2871.2,A,F,NR,3
QLF15C03,M,Y15-24,2005Q4,1575.8,A,F,NR,3
QLF15C03,F,Y15-24,2005Q4,1295.4,A,F,NR,3
QLF15C03,T,Y15-39,2005Q4,13493.3,A,F,NR,3
QLF15C03,M,Y15-39,2005Q4,7242.0,A,F,NR,3
QLF15C03,F,Y15-39,2005Q4,6251.3,A,F,NR,3
QLF15C03,T,Y15-59,2005Q4,26855.0,A,F,NR,3
QLF15C03,M,Y15-59,2005Q4,14250.0,A,F,NR,3
QLF15C03,F,Y15-59,2005Q4,12605.0,A,F,NR,3
QLF15C03,T,Y15-74,2005Q4,27335.2,A,F,NR,3
QLF15C03,M,Y15-74,2005Q4,14506.8,A,F,NR,3
QLF15C03,F,Y15-74,2005Q4,12828.4,A,F,NR,3
QLF15C03,T,Y20-24,2005Q4,2267.1,A,F,NR,3
QLF15C03,M,Y20-24,2005Q4,1186.4,A,F,NR,3
QLF15C03,F,Y20-24,2005Q4,1080.6,A,F,NR,3
QLF15C03,T,Y20-64,2005Q4,26636.5,A,F,NR,3
QLF15C03,M,Y20-64,2005Q4,14062.3,A,F,NR,3
QLF15C03,F,Y20-64,2005Q4,12574.2,A,F,NR,3
QLF15C03,T,Y25-29,2005Q4,3201.4,A,F,NR,3
QLF15C03,M,Y25-29,2005Q4,1682.8,A,F,NR,3
QLF15C03,F,Y25-29,2005Q4,1518.6,A,F,NR,3
QLF15C03,T,Y25-49,2005Q4,18253.4,A,F,NR,3
QLF15C03,M,Y25-49,2005Q4,9650.3,A,F,NR,3
QLF15C03,F,Y25-49,2005Q4,8603.0,A,F,NR,3
QLF15C03,T,Y25-54,2005Q4,21654.0,A,F,NR,3
QLF15C03,M,Y25-54,2005Q4,11441.3,A,F,NR,3
QLF15C03,F,Y25-54,2005Q4,10212.7,A,F,NR,3
QLF15C03,T,Y25-59,2005Q4,23983.8,A,F,NR,3
QLF15C03,M,Y25-59,2005Q4,12674.3,A,F,NR,3
QLF15C03,F,Y25-59,2005Q4,11309.5,A,F,NR,3
QLF15C03,T,Y25-64,2005Q4,24369.5,A,F,NR,3
QLF15C03,M,Y25-64,2005Q4,12875.9,A,F,NR,3
QLF15C03,F,Y25-64,2005Q4,11493.6,A,F,NR,3
QLF15C03,T,Y25-74,2005Q4,24464.0,A,F,NR,3
QLF15C03,M,Y25-74,2005Q4,12931.1,A,F,NR,3
QLF15C03,F,Y25-74,2005Q4,11532.9,A,F,NR,3
QLF15C03,T,Y30-34,2005Q4,3612.6,A,F,NR,3
QLF15C03,M,Y30-34,2005Q4,1964.2,A,F,NR,3
QLF15C03,F,Y30-34,2005Q4,1648.4,A,F,NR,3
QLF15C03,T,Y35-39,2005Q4,3808.1,A,F,NR,3
QLF15C03,M,Y35-39,2005Q4,2019.3,A,F,NR,3
QLF15C03,F,Y35-39,2005Q4,1788.8,A,F,NR,3
QLF15C03,T,Y40-44,2005Q4,3854.6,A,F,NR,3
QLF15C03,M,Y40-44,2005Q4,2043.2,A,F,NR,3
QLF15C03,F,Y40-44,2005Q4,1811.5,A,F,NR,3
QLF15C03,T,Y40-59,2005Q4,13361.7,A,F,NR,3
QLF15C03,M,Y40-59,2005Q4,7008.0,A,F,NR,3
QLF15C03,F,Y40-59,2005Q4,6353.6,A,F,NR,3
QLF15C03,T,Y40-64,2005Q4,13747.3,A,F,NR,3
QLF15C03,M,Y40-64,2005Q4,7209.6,A,F,NR,3
QLF15C03,F,Y40-64,2005Q4,6537.7,A,F,NR,3
QLF15C03,T,Y45-49,2005Q4,3776.6,A,F,NR,3
QLF15C03,M,Y45-49,2005Q4,1940.9,A,F,NR,3
QLF15C03,F,Y45-49,2005Q4,1835.7,A,F,NR,3
QLF15C03,T,Y50-54,2005Q4,3400.7,A,F,NR,3
QLF15C03,M,Y50-54,2005Q4,1791.0,A,F,NR,3
QLF15C03,F,Y50-54,2005Q4,1609.7,A,F,NR,3
QLF15C03,T,Y50-59,2005Q4,5730.4,A,F,NR,3
QLF15C03,M,Y50-59,2005Q4,3023.9,A,F,NR,3
QLF15C03,F,Y50-59,2005Q4,2706.5,A,F,NR,3
QLF15C03,T,Y50-64,2005Q4,6116.1,A,F,NR,3
QLF15C03,M,Y50-64,2005Q4,3225.5,A,F,NR,3
QLF15C03,F,Y50-64,2005Q4,2890.6,A,F,NR,3
QLF15C03,T,Y50-74,2005Q4,6210.6,A,F,NR,3
QLF15C03,M,Y50-74,2005Q4,3280.7,A,F,NR,3
QLF15C03,F,Y50-74,2005Q4,2929.9,A,F,NR,3
QLF15C03,T,Y55-59,2005Q4,2329.8,A,F,NR,3
QLF15C03,M,Y55-59,2005Q4,1233.0,A,F,NR,3
QLF15C03,F,Y55-59,2005Q4,1096.8,A,F,NR,3
QLF15C03,T,Y55-64,2005Q4,2715.4,A,F,NR,3
QLF15C03,M,Y55-64,2005Q4,1434.6,A,F,NR,3
QLF15C03,F,Y55-64,2005Q4,1280.9,A,F,NR,3
QLF15C03,T,Y60-64,2005Q4,385.7,A,F,NR,3
QLF15C03,M,Y60-64,2005Q4,201.6,A,F,NR,3
QLF15C03,F,Y60-64,2005Q4,184.1,A,F,NR,3
QLF15C03,T,Y65-69,2005Q4,66.0,U,F,NR,3
QLF15C03,M,Y65-69,2005Q4,38.1,U,F,NR,3
QLF15C03,T,Y65-74,2005Q4,94.5,A,F,NR,3
QLF15C03,M,Y65-74,2005Q4,55.2,U,F,NR,3
QLF15C03,F,Y65-74,2005Q4,39.3,U,F,NR,3
QLF15C03,T,Y_GE15,2005Q4,27347.5,A,F,NR,3
QLF15C03,M,Y_GE15,2005Q4,14515.5,A,F,NR,3
QLF15C03,F,Y_GE15,2005Q4,12832.0,A,F,NR,3
QLF15C03,T,Y_GE25,2005Q4,24476.3,A,F,NR,3
QLF15C03,M,Y_GE25,2005Q4,12939.7,A,F,NR,3
QLF15C03,F,Y_GE25,2005Q4,11536.6,A,F,NR,3
QLF15C03,T,Y_GE50,2005Q4,6222.9,A,F,NR,3
QLF15C03,M,Y_GE50,2005Q4,3289.4,A,F,NR,3
QLF15C03,F,Y_GE50,2005Q4,2933.6,A,F,NR,3
QLF15C03,T,Y_GE65,2005Q4,106.8,A,F,NR,3
QLF15C03,M,Y_GE65,2005Q4,63.9,U,F,NR,3
QLF15C03,F,Y_GE65,2005Q4,43.0,U,F,NR,3
QLF15C03,T,Y15-64,2006Q1,27248.7,A,F,NR,3
QLF15C03,M,Y15-64,2006Q1,14417.3,A,F,NR,3
QLF15C03,F,Y15-64,2006Q1,12831.4,A,F,NR,3
